file,integral_Vs
../Data/RawData\acq3835.csv,0.000028834197667489234
../Data/RawData\acq1552.csv,0.00001857548815790271
../Data/RawData\acq6927.csv,0.000022861310082288426
../Data/RawData\acq1137.csv,0.000024957056462687968
../Data/RawData\acq6500.csv,0.00002819677931295386
../Data/RawData\acq7179.csv,0.000025897721820358516
../Data/RawData\acq9814.csv,0.000022065229452762325
../Data/RawData\acq2652.csv,0.00002293738842501015
../Data/RawData\acq8974.csv,0.000020450143213154476
../Data/RawData\acq1956.csv,0.000024455987590686858
../Data/RawData\acq3956.csv,0.000026630975182836044
../Data/RawData\acq3409.csv,0.000023754757244826875
../Data/RawData\acq0665.csv,0.00002220044588286587
../Data/RawData\acq4026.csv,0.000026814508764481873
../Data/RawData\acq3943.csv,0.00003081640747359236
../Data/RawData\acq1210.csv,0.000021716172697004077
../Data/RawData\acq6483.csv,0.00002146216207873412
../Data/RawData\acq5128.csv,0.000024379339427370703
../Data/RawData\acq5416.csv,0.000023683907632081482
../Data/RawData\acq9200.csv,0.000022025218193911137
../Data/RawData\acq6008.csv,0.000023460836046423707
../Data/RawData\acq5302.csv,0.000019481370475622546
../Data/RawData\acq3664.csv,0.0000233223810733255
../Data/RawData\acq9537.csv,0.000019045765861185374
../Data/RawData\acq8297.csv,0.00002071584135911954
../Data/RawData\acq6227.csv,0.000024321128177475713
../Data/RawData\acq0196.csv,0.00002247737826859874
../Data/RawData\acq1212.csv,0.000021684362570846482
../Data/RawData\acq3337.csv,0.000025515254457474035
../Data/RawData\acq8210.csv,0.00002243466973728667
../Data/RawData\acq9862.csv,0.00002550164017387106
../Data/RawData\acq4396.csv,0.000023965338421834954
../Data/RawData\acq4984.csv,0.000021323626908809084
../Data/RawData\acq2868.csv,0.00001903488067984453
../Data/RawData\acq6239.csv,0.000024006943271517644
../Data/RawData\acq7520.csv,0.00002347960419821553
../Data/RawData\acq4323.csv,0.0000274657328284385
../Data/RawData\acq8271.csv,0.00002814510408959338
../Data/RawData\acq9414.csv,0.000012686520024422463
../Data/RawData\acq1531.csv,0.000022974227148566152
../Data/RawData\acq5378.csv,0.00002393808445438754
../Data/RawData\acq5980.csv,0.000026813207514578213
../Data/RawData\acq6057.csv,0.00002398244665268681
../Data/RawData\acq2740.csv,0.000015627775574073834
../Data/RawData\acq3701.csv,0.00002879956040719209
../Data/RawData\acq4956.csv,0.000019930235777146847
../Data/RawData\acq9040.csv,0.000025593795552477123
../Data/RawData\acq5133.csv,0.000029087508941195422
../Data/RawData\acq1621.csv,0.000021198923762326377
../Data/RawData\acq5202.csv,0.000021182815142380934
../Data/RawData\acq0727.csv,0.000025631979605808972
../Data/RawData\acq1125.csv,0.0000214345645424136
../Data/RawData\acq9949.csv,0.00002528054174498622
../Data/RawData\acq2503.csv,0.000024773061947798577
../Data/RawData\acq8372.csv,0.000023738422272918047
../Data/RawData\acq4884.csv,0.0000258437453605241
../Data/RawData\acq1007.csv,0.000022037671683573293
../Data/RawData\acq0007.csv,0.00001682685303845356
../Data/RawData\acq0697.csv,0.000012179957135967471
../Data/RawData\acq3894.csv,0.000024383124128656657
../Data/RawData\acq1297.csv,0.00002529745138282633
../Data/RawData\acq0835.csv,0.00002642887285154023
../Data/RawData\acq4659.csv,0.000025598268914525777
../Data/RawData\acq3490.csv,0.000023430108670929085
../Data/RawData\acq4846.csv,0.000025559019932235425
../Data/RawData\acq3063.csv,0.00002739677927908666
../Data/RawData\acq2538.csv,0.000025166213936756158
../Data/RawData\acq8947.csv,0.00001995460692400971
../Data/RawData\acq0829.csv,0.000012509017970641974
../Data/RawData\acq9214.csv,0.000019172879953676394
../Data/RawData\acq4626.csv,0.000024147170235690722
../Data/RawData\acq7783.csv,0.000020234462937016774
../Data/RawData\acq7954.csv,0.00002506493596106868
../Data/RawData\acq8031.csv,0.000024349443232243636
../Data/RawData\acq0309.csv,0.000023964842292094138
../Data/RawData\acq5990.csv,0.00002606111341336885
../Data/RawData\acq4310.csv,0.00002369346524112397
../Data/RawData\acq5676.csv,0.000020716238884516317
../Data/RawData\acq9703.csv,0.000025173135096300382
../Data/RawData\acq9603.csv,0.000026886060034588994
../Data/RawData\acq3225.csv,0.000012021884641292306
../Data/RawData\acq5119.csv,0.000025109258924230936
../Data/RawData\acq7503.csv,0.00002734281350664997
../Data/RawData\acq7827.csv,0.00002510559156745128
../Data/RawData\acq4849.csv,0.00002475687521260322
