#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B282B2
#Date Time: 2026-05-20 11:56:31.699
#Sample rate: 7952.92Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 50 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.5080863230769231,0.000513072210303174,0.0005308362964939419
-0.5079605830769232,0.000513072210303174,0.0005308362964939419
-0.5078348430769232,0.000513072210303174,0.0005308362964939419
-0.5077091030769231,0.000513072210303174,0.0005308362964939419
-0.5075833630769231,0.000513072210303174,0.0005308362964939419
-0.5074576230769231,0.000513072210303174,0.0005308362964939419
-0.5073318830769231,0.000513072210303174,0.0005308362964939419
-0.5072061430769231,0.000513072210303174,0.0005308362964939419
-0.5070804030769231,0.000513072210303174,0.0005308362964939419
-0.5069546630769232,0.000513072210303174,0.0005308362964939419
-0.5068289230769232,0.000513072210303174,0.0005308362964939419
-0.5067031830769231,0.000513072210303174,0.0005308362964939419
-0.5065774430769231,0.000513072210303174,0.0005308362964939419
-0.5064517030769231,0.000513072210303174,0.0005308362964939419
-0.5063259630769231,0.000513072210303174,0.0005308362964939419
-0.5062002230769231,0.000513072210303174,0.0005308362964939419
-0.5060744830769232,0.000513072210303174,0.0005308362964939419
-0.5059487430769232,0.000513072210303174,0.0005308362964939419
-0.5058230030769232,0.000513072210303174,0.0005308362964939419
-0.5056972630769231,0.000513072210303174,0.0005308362964939419
-0.5055715230769231,0.000513072210303174,0.0005308362964939419
-0.5054457830769231,0.000513072210303174,0.0005308362964939419
-0.5053200430769231,0.000513072210303174,0.0005308362964939419
-0.5051943030769231,0.000513072210303174,0.0005308362964939419
-0.5050685630769232,0.000513072210303174,0.0005308362964939419
-0.5049428230769232,0.0001773710156618563,0.0005308362964939419
-0.5048170830769231,0.000513072210303174,0.0005308362964939419
-0.5046913430769231,0.000513072210303174,0.0005308362964939419
-0.5045656030769231,0.000513072210303174,0.0005308362964939419
-0.5044398630769231,0.000513072210303174,0.0005308362964939419
-0.5043141230769231,0.000513072210303174,0.0005308362964939419
-0.5041883830769232,0.000513072210303174,0.0005308362964939419
-0.5040626430769232,0.000513072210303174,0.0005308362964939419
-0.5039369030769232,0.000513072210303174,0.0005308362964939419
-0.5038111630769231,0.000513072210303174,0.0005308362964939419
-0.5036854230769231,0.000513072210303174,0.0005308362964939419
-0.5035596830769231,0.000513072210303174,0.0005308362964939419
-0.5034339430769231,0.000513072210303174,0.0005308362964939419
-0.5033082030769231,0.000513072210303174,0.0005308362964939419
-0.5031824630769232,0.000513072210303174,0.0005308362964939419
-0.5030567230769232,0.000513072210303174,0.0008662229192189334
-0.5029309830769231,0.00017737101566170366,0.0005308362964940945
-0.5028052430769231,0.0001773710156618563,0.0008662229192189333
-0.5026795030769231,0.000513072210303174,0.0005308362964939419
-0.5025537630769231,0.000513072210303174,0.0005308362964939419
-0.5024280230769231,0.000513072210303174,0.0005308362964939419
