#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B282B2
#Date Time: 2026-05-20 12:13:10.438
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 250 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 200 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V)
-0.0011195833333333335,0.00017737101566170366
-0.0011183333333333332,0.000513072210303174
-0.0011170833333333328,0.0008487734049444917
-0.0011158333333333333,0.000513072210303174
-0.0011145833333333329,0.0008487734049446444
-0.0011133333333333334,0.00017737101566170366
-0.001112083333333333,0.00017737101566170366
-0.0011108333333333335,0.00017737101566170366
-0.001109583333333333,0.000513072210303174
-0.0011083333333333327,0.001184474599585962
-0.0011070833333333332,0.0008487734049446444
-0.0011058333333333328,0.0011844745995856568
-0.0011045833333333333,0.00017737101566170366
-0.001103333333333333,0.0008487734049446444
-0.0011020833333333334,-0.0001583301789797667
-0.001100833333333333,0.000513072210303174
-0.0010995833333333335,-0.0001583301789794614
-0.001098333333333333,0.0008487734049446444
-0.0010970833333333327,0.0008487734049444917
-0.0010958333333333332,0.000513072210303174
-0.0010945833333333328,0.0005130722103030214
-0.0010933333333333333,0.00017737101566170366
-0.001092083333333333,0.000513072210303174
-0.0010908333333333334,0.000513072210303174
-0.001089583333333333,0.00017737101566170366
-0.0010883333333333335,0.00017737101566170366
-0.0010870833333333331,0.0008487734049446444
-0.0010858333333333327,-0.0001583301789797667
-0.0010845833333333332,-0.0001583301789797667
-0.0010833333333333328,0.000513072210303174
-0.0010820833333333333,0.0008487734049446444
-0.001080833333333333,0.000513072210303174
-0.0010795833333333334,0.0008487734049444917
-0.001078333333333333,0.00017737101566170366
-0.0010770833333333335,-0.00015833017897961404
-0.0010758333333333332,-0.0001583301789797667
-0.0010745833333333328,-0.0004940313736210844
-0.0010733333333333333,-0.0001583301789797667
-0.0010720833333333329,0.000513072210303174
-0.0010708333333333334,-0.0001583301789797667
-0.001069583333333333,0.0008487734049446444
-0.0010683333333333335,0.0005130722103033267
-0.001067083333333333,0.00017737101566170366
-0.0010658333333333327,0.00017737101566170366
-0.0010645833333333332,0.00017737101566170366
-0.0010633333333333328,0.00017737101566170366
-0.0010620833333333333,0.00017737101566170366
-0.001060833333333333,-0.0001583301789797667
-0.0010595833333333334,0.00017737101566170366
-0.001058333333333333,0.000513072210303174
-0.0010570833333333335,0.0001773710156618563
-0.001055833333333333,0.00017737101566170366
-0.0010545833333333327,0.0008487734049446444
-0.0010533333333333332,0.0008487734049446444
-0.0010520833333333328,0.00017737101566170366
-0.0010508333333333333,0.00017737101566170366
-0.001049583333333333,-0.0001583301789797667
-0.0010483333333333334,-0.0001583301789797667
-0.001047083333333333,0.0008487734049446444
-0.0010458333333333335,0.00017737101566200897
-0.0010445833333333331,-0.0001583301789797667
-0.0010433333333333327,0.0011844745995853515
-0.0010420833333333332,-0.0004940313736212371
-0.0010408333333333328,-0.0001583301789797667
-0.0010395833333333333,0.0008487734049446444
-0.001038333333333333,0.0008487734049446444
-0.0010370833333333334,0.00017737101566200897
-0.001035833333333333,0.000513072210303174
-0.0010345833333333335,0.0001773710156618563
-0.0010333333333333332,-0.0001583301789797667
-0.0010320833333333328,0.0005130722103030214
-0.0010308333333333333,0.00017737101566170366
-0.0010295833333333329,0.0008487734049446444
-0.0010283333333333334,0.000513072210303174
-0.001027083333333333,0.0008487734049446444
-0.0010258333333333335,0.00017737101566200897
-0.001024583333333333,0.0008487734049446444
-0.0010233333333333327,0.000513072210303174
-0.0010220833333333332,0.000513072210303174
-0.0010208333333333328,0.0008487734049441864
-0.0010195833333333333,-0.0001583301789797667
-0.001018333333333333,-0.0001583301789797667
-0.0010170833333333334,0.000513072210303174
-0.001015833333333333,0.00017737101566170366
-0.0010145833333333335,0.00017737101566170366
-0.001013333333333333,-0.0001583301789797667
-0.0010120833333333327,0.0005130722103028687
-0.0010108333333333332,-0.0001583301789797667
-0.0010095833333333328,0.000848773404944797
-0.0010083333333333333,0.0011844745995861147
-0.001007083333333333,0.0008487734049446444
-0.0010058333333333334,0.000513072210303174
-0.001004583333333333,0.00017737101566170366
-0.0010033333333333335,-0.00015833017897961404
-0.0010020833333333331,0.0008487734049446444
-0.0010008333333333327,0.00017737101566170366
-0.0009995833333333332,0.00017737101566170366
-0.0009983333333333328,0.00017737101566170366
-0.0009970833333333333,-0.0001583301789797667
-0.000995833333333333,0.00017737101566170366
-0.0009945833333333334,0.0015201757942269745
-0.000993333333333333,-0.0001583301789797667
-0.0009920833333333335,0.0005130722103028687
-0.0009908333333333331,0.000513072210303174
-0.0009895833333333328,0.0005130722103030214
-0.0009883333333333333,0.00017737101566170366
-0.0009870833333333329,0.00017737101566170366
-0.0009858333333333334,0.00017737101566170366
-0.000984583333333333,0.00017737101566170366
-0.0009833333333333335,0.00017737101566170366
-0.000982083333333333,0.000513072210303174
-0.0009808333333333327,0.0005130722103028687
-0.0009795833333333332,-0.0001583301789797667
-0.0009783333333333328,0.00017737101566170366
-0.0009770833333333333,0.00017737101566170366
-0.0009758333333333329,0.000513072210303174
-0.0009745833333333334,0.0008487734049446444
-0.000973333333333333,0.00017737101566170366
-0.0009720833333333335,-0.0008297325682622494
-0.0009708333333333331,0.000513072210303174
-0.0009695833333333327,0.0008487734049444917
-0.0009683333333333332,0.000513072210303174
-0.0009670833333333328,0.0005130722103028687
-0.0009658333333333333,-0.0001583301789797667
-0.0009645833333333329,0.0008487734049446444
-0.0009633333333333334,-0.0001583301789797667
-0.000962083333333333,-0.0004940313736212371
-0.0009608333333333335,0.000513072210302716
-0.0009595833333333331,-0.0001583301789797667
-0.0009583333333333327,-0.00015833017897930873
-0.0009570833333333332,0.0008487734049446444
-0.0009558333333333328,0.0008487734049446444
-0.0009545833333333333,0.000513072210303174
-0.0009533333333333329,0.0011844745995861147
-0.0009520833333333334,0.00017737101566216162
-0.000950833333333333,0.000513072210303174
-0.0009495833333333335,-0.0001583301789794614
-0.0009483333333333331,-0.0001583301789797667
-0.0009470833333333328,-0.00015833017897961404
-0.0009458333333333332,0.00017737101566170366
-0.0009445833333333329,0.00017737101566170366
-0.0009433333333333334,0.0011844745995861147
-0.000942083333333333,0.000513072210303174
-0.0009408333333333335,0.0001773710156618563
-0.0009395833333333331,0.000513072210303174
-0.0009383333333333336,0.0001773710156618563
-0.0009370833333333332,0.00017737101566170366
-0.0009358333333333328,0.0005130722103028687
-0.0009345833333333333,-0.0001583301789797667
-0.0009333333333333329,-0.0004940313736212371
-0.0009320833333333334,0.0011844745995861147
-0.000930833333333333,0.000513072210303174
-0.0009295833333333335,0.0008487734049444917
-0.0009283333333333331,0.000513072210303174
-0.0009270833333333327,-0.00015833017897961404
-0.0009258333333333332,0.00017737101566170366
-0.0009245833333333328,0.0005130722103033267
-0.0009233333333333333,0.0008487734049446444
-0.0009220833333333329,0.0008487734049446444
-0.0009208333333333334,0.0011844745995861147
-0.000919583333333333,0.000513072210303174
-0.0009183333333333335,-0.0004940313736207791
-0.0009170833333333331,0.00017737101566170366
-0.0009158333333333327,0.0001773710156618563
-0.0009145833333333332,0.000513072210303174
-0.0009133333333333328,0.00017737101566139835
-0.0009120833333333333,-0.0004940313736212371
-0.0009108333333333329,0.0011844745995861147
-0.0009095833333333334,0.000848773404944797
-0.000908333333333333,0.000513072210303174
-0.0009070833333333335,-0.0001583301789794614
-0.0009058333333333331,0.0008487734049446444
-0.0009045833333333328,0.0008487734049443391
-0.0009033333333333332,0.00017737101566170366
-0.0009020833333333329,0.00017737101566170366
-0.0009008333333333333,0.00017737101566170366
-0.000899583333333333,0.0008487734049446444
-0.0008983333333333334,0.0008487734049446444
-0.0008970833333333331,0.000513072210303174
-0.0008958333333333336,0.000513072210303174
-0.0008945833333333332,0.00017737101566170366
-0.0008933333333333328,0.0008487734049444917
-0.0008920833333333333,0.000513072210303174
-0.0008908333333333329,0.000513072210303174
-0.0008895833333333334,0.00017737101566170366
-0.000888333333333333,0.0008487734049446444
-0.0008870833333333335,0.0008487734049446444
-0.0008858333333333331,0.000513072210303174
-0.0008845833333333327,0.000513072210302716
-0.0008833333333333332,-0.0004940313736212371
-0.0008820833333333328,0.0001773710156618563
-0.0008808333333333333,0.000513072210303174
-0.0008795833333333329,0.00017737101566170366
-0.0008783333333333334,0.00017737101566170366
-0.000877083333333333,-0.0001583301789797667
-0.0008758333333333335,-0.0004940313736210844
-0.0008745833333333331,0.000513072210303174
-0.0008733333333333327,0.0001773710156618563
-0.0008720833333333332,0.000513072210303174
-0.0008708333333333328,0.0011844745995858094
-0.0008695833333333333,0.000513072210303174
-0.0008683333333333329,0.000513072210303174
-0.0008670833333333334,0.000513072210303174
-0.000865833333333333,0.000513072210303174
-0.0008645833333333335,0.000513072210303174
-0.0008633333333333331,-0.0001583301789797667
-0.0008620833333333328,0.0005130722103030214
-0.0008608333333333332,0.00017737101566170366
-0.0008595833333333329,-0.0001583301789797667
-0.0008583333333333333,0.0008487734049446444
-0.000857083333333333,-0.0001583301789797667
-0.0008558333333333334,0.0005130722103028687
-0.0008545833333333331,0.0008487734049446444
-0.0008533333333333335,0.0005130722103033267
-0.0008520833333333332,0.00017737101566170366
-0.0008508333333333328,0.0005130722103034793
-0.0008495833333333333,0.0011844745995861147
-0.0008483333333333329,0.000513072210303174
-0.0008470833333333334,0.00017737101566170366
-0.000845833333333333,0.00017737101566170366
-0.0008445833333333335,-0.00015833017897961404
-0.0008433333333333331,0.000513072210303174
-0.0008420833333333327,-0.00015833017897915605
-0.0008408333333333332,0.0011844745995861147
-0.0008395833333333328,0.002527279378151538
-0.0008383333333333333,0.001520175794227585
-0.0008370833333333329,0.002527279378151996
-0.0008358333333333334,0.002191578183510526
-0.000834583333333333,0.003198681767434937
-0.0008333333333333335,0.0035343829620762546
-0.0008320833333333331,0.004205785351359348
-0.0008308333333333327,0.004205785351359959
-0.0008295833333333332,0.005548590129925229
-0.0008283333333333328,0.006219992519207712
-0.0008270833333333333,0.005212888935283759
-0.0008258333333333329,0.0065556937138496404
-0.0008245833333333334,0.005884291324567005
-0.000823333333333333,0.007898498492415522
-0.0008220833333333335,0.007562797297774204
-0.0008208333333333331,0.008234199687056992
-0.0008195833333333328,0.009241303270981709
-0.0008183333333333332,0.009912705660264344
-0.0008170833333333329,0.009241303270981403
-0.0008158333333333333,0.010919809244188755
-0.000814583333333333,0.011926912828113166
-0.0008133333333333334,0.011926912828113166
-0.0008120833333333331,0.012262614022754637
-0.0008108333333333335,0.011926912828113319
-0.0008095833333333332,0.012934016412037577
-0.0008083333333333328,0.013605418801320823
-0.0008070833333333333,0.014276821190603459
-0.0008058333333333329,0.014612522385244929
-0.0008045833333333334,0.01595532716381081
-0.000803333333333333,0.01561962596916934
-0.0008020833333333335,0.015955327163810658
-0.0008008333333333331,0.017298131942376692
-0.0007995833333333327,0.017298131942377455
-0.0007983333333333332,0.018976637915584044
