file,integral_Vs
Data/Radium2705\acq0156.csv,0.00003159418601482039
Data/Radium2705\acq0169.csv,0.000029424909212008354
Data/Radium2705\acq0165.csv,0.0000296831179775343
Data/Radium2705\acq0174.csv,0.000032999644610852584
Data/Radium2705\acq0170.csv,0.000034856022256925476
Data/Radium2705\acq0172.csv,0.00003576351155797211
Data/Radium2705\acq0176.csv,0.00003481207513812423
Data/Radium2705\acq0180.csv,0.000017272265200379757
Data/Radium2705\acq0175.csv,0.00003074149452962335
Data/Radium2705\acq0186.csv,0.000016565222403144574
Data/Radium2705\acq0177.csv,0.00003095872098041992
Data/Radium2705\acq0187.csv,0.000029367948831533916
Data/Radium2705\acq0191.csv,0.000029202328479971856
Data/Radium2705\acq0188.csv,0.000021066601940494565
Data/Radium2705\acq0184.csv,0.000022552101945156862
Data/Radium2705\acq0183.csv,0.000031648182070425454
Data/Radium2705\acq0189.csv,0.00003231983496724469
Data/Radium2705\acq0193.csv,0.0000341549256628839
Data/Radium2705\acq0198.csv,0.000027274410695307888
Data/Radium2705\acq0200.csv,0.00002656103990105206
Data/Radium2705\acq0199.csv,0.000018385018914947107
Data/Radium2705\acq0202.csv,0.000024714669053544162
Data/Radium2705\acq0195.csv,0.00003065521850366948
Data/Radium2705\acq0205.csv,0.00002601147137307129
Data/Radium2705\acq0207.csv,0.000030053462071615747
Data/Radium2705\acq0208.csv,0.00002790534573425084
Data/Radium2705\acq0211.csv,0.00002823476098711352
Data/Radium2705\acq0210.csv,0.000029717547233488826
Data/Radium2705\acq0212.csv,0.00002899335990425532
Data/Radium2705\acq0214.csv,0.00002751399620796143
Data/Radium2705\acq0221.csv,0.00003161396801686813
Data/Radium2705\acq0219.csv,0.000016053553302040748
Data/Radium2705\acq0227.csv,0.00002636270934421093
Data/Radium2705\acq0215.csv,0.000028170733171772564
Data/Radium2705\acq0220.csv,0.000028337151968826723
Data/Radium2705\acq0218.csv,0.00003262907125349406
Data/Radium2705\acq0222.csv,0.00002141068889385509
Data/Radium2705\acq0229.csv,0.000026167043900860878
Data/Radium2705\acq0228.csv,0.000020346183794569826
Data/Radium2705\acq0230.csv,0.00003232859385970117
Data/Radium2705\acq0244.csv,0.000028933083483619122
Data/Radium2705\acq0226.csv,0.0000271677125326985
Data/Radium2705\acq0238.csv,0.00002170767920218952
Data/Radium2705\acq0243.csv,0.0000306383640792761
Data/Radium2705\acq0245.csv,0.00003455229751914597
Data/Radium2705\acq0242.csv,0.00003638698783063641
Data/Radium2705\acq0252.csv,0.000022886352825047282
Data/Radium2705\acq0250.csv,0.0000276960440221846
Data/Radium2705\acq0253.csv,0.000024386802954946524
Data/Radium2705\acq0259.csv,0.00003030649154790222
Data/Radium2705\acq0257.csv,0.00003570951042860734
Data/Radium2705\acq0255.csv,0.000030400004357588353
Data/Radium2705\acq0258.csv,0.000033456709584130874
Data/Radium2705\acq0267.csv,0.000022996175949428995
Data/Radium2705\acq0251.csv,0.00003132354237498947
Data/Radium2705\acq0260.csv,0.00002132092567532249
Data/Radium2705\acq0261.csv,0.000023822737048589048
Data/Radium2705\acq0256.csv,0.000030439628261839777
